review_id,Username,Address,Rating,Language,ID_clause,Clause,topic,code,topic_name
65075,John Winter,War Remnants Museum,5,en,65075.g,"The layout encourages reflection and personal interpretation, rather than forcing a political stance.",10,VE,Visit Evaluation
28609,Tim H,Hue Imperial City,4,en,28609.k,"The restored buildings are beautiful, and you can go inside most of them (cool off!) and peruse the displays inside (some have English).",10,VE,Visit Evaluation
7534,hhulsman,Cat Ba Island,5,en,7534.c,"The staff is very friendly, and always willing to help someone out.",2,SE,Service Experience
37430,Foxfamily4,My Son,1,en,37430.c,"Had we know we would have gone much earlier, to avoid the crowd.",8,TCr,Tourist Crowding
1000,Thierry M,An Bang Beach,3,en,1000.a,It’s a nice beach close to Hoi An.,9,CT,Coastal Tourism
29506,Thuan Le,Ha Long Bay,5,en,29506.a,"Halong Bay, located in the northeastern part of Vietnam, is one of the most famous natural wonders in the world, and for good reason.",9,CT,Coastal Tourism
61927,Harris,VinWonders Nha Trang,4,en,61927.m,"Other than that, the park was fun.",3,RA,Recreational Activities
64445,Катерина,VinWonders Phu Quoc,3,ru,64445.a,"The park is going to like the kids, and the adults are going to be bored -- we had one visit on all the roller coasts, and from the wheel of sight, we have a good view of the surrounding area, and also of the amazing sunsets -- in March, they're about 6:13 p.m. The dolphin show, to be honest, we didn't like -- was pathetic.",3,RA,Recreational Activities
23856,yv,Hoa Lo Prison,4,en,23856.a,The place is very educational and I’ve learned a lot about the history of the revolution in Vietnam.,12,HL,Historical Learning
18063,CallPat,Fairy Stream,3,de,18063.c,"At the entrance, boys lull their services as watchdogs. You really don't need that.",2,SE,Service Experience
49498,Erika R,Saigon Central Post Office,4,en,49498.b,"Our guide didn't explain much, but we enjoyed seeing it, so if you're in the area, pop in.",12,HL,Historical Learning
9085,남근아,Crazy House Hang Nga Villa,4,en,9085.b,"It is great because there is plenty to see for the admission fee, and even when it is crowded, the interior is spacious enough to look around thoroughly.",1,TC,Travel Costs
65095,A Godan02,War Remnants Museum,5,en,65095.b,"Excellent museum with all the old US army vehicles, planes etc. well worth a visit.",12,HL,Historical Learning
30705,Cara S,Ha Long Bay,2,en,30705.ac,I do recommend seeing Halong since it is very beautiful and the scenery is unparalleled,9,CT,Coastal Tourism
18832,angela chang,Fairy Stream,1,en,18832.c,I call it the stream from hell.,0,EL,Experiential Landscape
14527,LucaChiaraD,Dragon Bridge,5,en,14527.c,And of course the crowd on deck at that time is incredible.,8,TCr,Tourist Crowding
56110,Xing Ting,The Independence Palace,5,en,56110.e,"Used Klook to book and redeem, not needed to q",10,VE,Visit Evaluation
10442,Wells666,Crazy House Hang Nga Villa,1,en,10442.c,Maybe fun if you have time to kill,3,RA,Recreational Activities
49430,Antony S,Saigon Central Post Office,4,en,49430.b,Can reached there easily seen from around that area.,10,VE,Visit Evaluation
29223,Lucia M,Hue Imperial City,1,en,29223.f,"I ask him to return my money and when I turn around to put my shoes on, he disappears.",1,TC,Travel Costs
39178,Andy Cara Vaggio,Notre Dame Cathedral of Saigon,5,en,39178.d,"Particularly admirable is the fact that the materials prepared for the restoration have also been manufactured in Europe, ensuring full authenticity and deep respect for the original architectural vision.",7,UH,Urban Heritage
48614,izzja470,Po Nagar Cham Towers,2,en,48614.g,"The prices are decent, significantly lower than in the hotel area.",1,TC,Travel Costs
47592,Chris hong,Po Nagar Cham Towers,3,en,47592.d,Backpackers should probably skip Nha Trang.,10,VE,Visit Evaluation
429,Sanja K,An Bang Beach,4,en,429.c,"However the toilet in the restaurant was a horrible, smelly untidy with no paper.",11,EC,Environmental Conditions
7891,FrancisMM,Cat Ba Island,3,en,7891.h,Cat Ba town is touristish,9,CT,Coastal Tourism
17532,fran_terry,Fairy Stream,4,en,17532.b,Some nice scenery and a pleasant stroll with some good photo opportunities.,0,EL,Experiential Landscape
32960,Kairho1,Japanese Bridge,2,en,32960.c,"Just don't stop to look as then you become liable for the ""looking at the bridge"" charge. Strange. Not worth stopping.",1,TC,Travel Costs
9877,Y-H. G.,Crazy House Hang Nga Villa,3,en,9877.a,"I just visited as a tourist, and... well, it wasn't that great.",10,VE,Visit Evaluation
32180,Thomas,Japanese Bridge,3,en,32180.a,Most of the times you can just walk here,10,VE,Visit Evaluation
12103,Patricia Kadar,Cu Chi Tunnel,2,es,12103.a,No audio guide,12,HL,Historical Learning
36187,원숭이집사,My Son,4,ko,36187.c,"but if you've been looking at it, you know, I've been able to take a tour, and I can't even afford to run it, and I've been able to do it for a",3,RA,Recreational Activities
23032,Huy Ngô,Hoa Lo Prison,5,en,23032.a,The ticket price is 50 ca which is quite reasonable for a great experience.,1,TC,Travel Costs
62333,Jeremy R,VinWonders Nha Trang,3,en,62333.a,Pretty Average. On the day we went there was not enough life gaurds organising the water slides so there was always a long wait.,3,RA,Recreational Activities
50155,Hinbee,Saigon Central Post Office,3,en,50155.c,but I think a quick 10-minute visit,6,VR,Visitor Response
19688,Peter S,Golden Bridge,4,en,19688.h,How about a wine tasting cave with a giant pig out front?,0,EL,Experiential Landscape
23569,lostman772er,Hoa Lo Prison,4,en,23569.c,"There were death row cells, shared cells, cells where you are locked between stones until you die, and solitary confinement cells where you can't stand or probably sit properly.",10,VE,Visit Evaluation
53000,Linh Pham,Tam Coc-Bich Dong,1,vi,53000.a,"If you want to buy a 250K ticket, you don't get to buy it at the dock, you drive it quietly, you don't talk to a customer, you ask for a tip, you don't give a tip, you don't give a shit, people go to An, you sail there professionally, you're friendly, you go to Tamko just bring it to you.",1,TC,Travel Costs
62908,Ha Thanh,VinWonders Nha Trang,1,vi,62908.d,"while the train is often running a lot of games, enthusiastic personnel, there's been a bit of waiting.",3,RA,Recreational Activities
13867,x_Sakura,Cat Cat Village,2,es,13867.e,"Then the kids came up to me with the ""Hello"" and like asking me something that I didn't understand, until I saw many tourists carry bags full of candy and give them to the kids.",8,TCr,Tourist Crowding
46090,Gallka Lee,Po Nagar Cham Towers,5,en,46090.i,"Admission is very inexpensive: 10,000-20,000 dong.",1,TC,Travel Costs
7597,Christine F,Cat Ba Island,4,en,7597.h,"We loved everything we ate there, especially the Rice Vermicelli with chargrilled pork/shrimp.",6,VR,Visitor Response
27087,JCFlash,Hoi An Ancient Town,1,en,27087.c,"The area lacks authenticity and you'd be hardpressed to know that this is a UNESCO site with the way that it's setup...everything ""ancient"" or historical (besides the building facades) has been replaced with tourist crap.",10,VE,Visit Evaluation
61137,Laurent Masson,Tra Su Cajuput Forest,3,fr,61137.f,but the motor boat trip was not really made to enjoy it.,9,CT,Coastal Tourism
55716,Sue B,Temple Of Literature,1,en,55716.c,It is a relic of an ancient past when the buildings housed the first university and was dedicated to learning and recognizing the achievements of its alumni.,10,VE,Visit Evaluation
27070,Du Nguyễn,Hoi An Ancient Town,1,vi,27070.c,"And it's a lot of bad service to the view, and the big crowd of people at night remember to be on the street, pickpocketing, and standing at the camera, and there were these weird kids around the police, and they might want to put together a bag of my bag pickers, and the snackers would pull tourists, so I said, ""Hey, you know, how many languages,"" and I said, ""I don't know I'm not going back here.""",8,TCr,Tourist Crowding
2803,michelewatts40@gmail.com,Ba Na Hills,4,en,2803.l,during the day we noticed more people around but still not hectic.,10,VE,Visit Evaluation
8533,Alena Spiridonova,Crazy House Hang Nga Villa,5,en,8533.g,but it wasn't anything special.,10,VE,Visit Evaluation
4313,Tanya B,Ben Thanh Market,3,en,4313.c,Too highly pressured to buy to enjoy browsing.,10,VE,Visit Evaluation
53160,Daniela,Tam Coc-Bich Dong,1,fr,53160.e,"Like everything in Vietnam, it's noisy, polluted and room.",2,SE,Service Experience
20876,Buzz B,Ho Chi Minh's Mausoleum,5,en,20876.a,"Despite arriving near 11am closing time, we managed to enter the mausoleum and say Ho Chi Minh's body which was very amazingly embalmed.",7,UH,Urban Heritage
20734,gregsf11,Ho Chi Minh's Mausoleum,5,en,20734.h,"The kids are eager to meet foreigners, take selfies and practice their English. It's a really festive scene.",3,RA,Recreational Activities
58202,Kha Nguyen Trong,The Independence Palace,1,en,58202.a,Very expensive! Amout 65.000 vnd/ ticket,1,TC,Travel Costs
10007,Na đi đâu đó?,Crazy House Hang Nga Villa,3,en,10007.f,"So, was it my fault or theirs?",10,VE,Visit Evaluation
51022,Thúy vy,Saigon Central Post Office,2,en,51022.c,They kept glaring and deliberately saying things to try and drive me out of the shop.,5,LC,Local Consumption
68091,Travel88girl,White Sand Dunes,3,en,68091.i,Beware of the wind whipping your legs with the sand as it does hurt!,9,CT,Coastal Tourism
62253,Joanne K,VinWonders Nha Trang,3,en,62253.g,Overall an average day and the park needs some serious improvement.,3,RA,Recreational Activities
57730,srkahodgson,The Independence Palace,2,en,57730.b,"Compared to the many in Europe, it is really uninteresting.",10,VE,Visit Evaluation
43717,Erdogan Katirci,Old Quarter,5,nl,43717.d,an example: we wanted to buy a suitcase because mine was piece.,10,VE,Visit Evaluation
7244,stephaniejwatson12,Cat Ba Island,5,en,7244.c,2 hour boat/ferry to get to the island.,9,CT,Coastal Tourism
54287,Tommy Chan,Temple Of Literature,3,en,54287.a,Very similar to Chinese culture so it’s not very special to me (from HK).,10,VE,Visit Evaluation
8371,Jillian B,Crazy House Hang Nga Villa,5,en,8371.a,really quirky. lots of fun discovering all the tree houses and the amazing designs.,3,RA,Recreational Activities
52428,HannahB73,Tam Coc-Bich Dong,3,en,52428.a,"Tam Coc is stunningly beautiful, the scenery is spectacular",0,EL,Experiential Landscape
42704,AivlisChy,Notre Dame Cathedral of Saigon,2,en,42704.b,but certainly did not experience anything special....,10,VE,Visit Evaluation
55495,Saranya L,Temple Of Literature,2,en,55495.b,I guess not many attractions in Hanoi therefore it stands on 2nd place.,10,VE,Visit Evaluation
63134,Johan Nijdam,VinWonders Nha Trang,1,en,63134.h,"On a hot day, this is really uncomfortable, especially for families.",10,VE,Visit Evaluation
49497,Mixtraveling,Saigon Central Post Office,4,en,49497.a,The building is very beautiful and still partially functions as a post office,2,SE,Service Experience
55375,Cams S,Temple Of Literature,3,en,55375.d,Very close to the national art gallery which is worth a visit.,10,VE,Visit Evaluation
13591,Ami7878,Cat Cat Village,3,en,13591.c,Way back up the hill is a little bit difficult.,0,EL,Experiential Landscape
25159,Jessie810,Hoa Lo Prison,2,en,25159.a,I am all for hearing the story of a country's history,12,HL,Historical Learning
56027,Shanice Mckay,The Independence Palace,5,en,56027.a,One of my favourite things I did in Ho Chi Minh City!,7,UH,Urban Heritage
55511,Slow motion,Temple Of Literature,2,en,55511.a,The journey was the destination.,10,VE,Visit Evaluation
50513,BobbyD_travels,Saigon Central Post Office,2,en,50513.b,but dont make a detour.,10,VE,Visit Evaluation
25562,Ivan Petrovich Morozov,Hoi An Ancient Town,5,en,25562.c,We'll definitely be back!,10,VE,Visit Evaluation
38667,Freeman-315,Nha Trang Beach,3,en,38667.s,"In May/June, I found the water to be acceptably warm enough even for my skinny body, with mornings being calm and afternoons offering wave action.",10,VE,Visit Evaluation
13499,Jana P,Cat Cat Village,3,en,13499.c,definitely not number one to visit in Sapa:),10,VE,Visit Evaluation
4329,Robyn B,Ben Thanh Market,3,en,4329.b,but were very expensive compared with Hoi An.,1,TC,Travel Costs
65574,Alex G,War Remnants Museum,4,en,65574.d,"Certainly not your typical ""museum"" atmosphere, but would still highly recommend.",12,HL,Historical Learning
27975,Andyonhishols,Hue Imperial City,5,en,27975.c,After 2 hours of wandering around the heat got to us and we had to leave,10,VE,Visit Evaluation
31948,Marie O,Japanese Bridge,4,en,31948.c,Had a lovely lunch at Mango Mango!!,10,VE,Visit Evaluation
10881,Syafiq Rahman,Cu Chi Tunnel,5,en,10881.f,Got myself 20 shots on the AK47 at the rifle range (received a free Khan Ran scarf as well) and of course managed my way through the tunnels!,12,HL,Historical Learning
28665,mufalen,Hue Imperial City,3,en,28665.l,"However, one downside was the excessive construction happening within the Citadel.",2,SE,Service Experience
15598,muzicrabeat,Dragon Bridge,3,en,15598.c,"Besides, you pass by it on your way to Hoi An anyway.",10,VE,Visit Evaluation
18482,jjswlg,Fairy Stream,2,en,18482.c,If you are feeling adventurous you can ride a rather sad ostrich.,3,RA,Recreational Activities
10075,Laura A,Crazy House Hang Nga Villa,2,en,10075.c,Apparently this is an ongoing thing as the crazy house is constantly adding new features,10,VE,Visit Evaluation
19435,Giuseppe Cincindella,Golden Bridge,5,en,19435.f,"We walked the entire site, beautiful buddha's temples everywhere.",4,CA,Cultural Attractions
9132,time,Crazy House Hang Nga Villa,3,en,9132.d,You get a good view of Dalat from the top and the accommodation rooms are definitely worth looking at.,2,SE,Service Experience
50262,Thuan Phung,Saigon Central Post Office,3,en,50262.c,"Don't bother wasting your money ""sending"" your postcards.",1,TC,Travel Costs
38779,Michael P,Nha Trang Beach,3,en,38779.a,Nha Trang beach was nice.,9,CT,Coastal Tourism
12838,DORIS ANG,Cat Cat Village,5,en,12838.b,Plenty of sights and 'shopping'.,5,LC,Local Consumption
6005,Ho Ngoc Tin,Cai Rang Floating Market,4,en,6005.c,Almost boats are working for tourist service.,2,SE,Service Experience
8636,Devlourent,Crazy House Hang Nga Villa,4,en,8636.e,"Because it is indeed designed as an inn too.To enter here there is an entrance ticket fee.If you are visiting Da Lat, make sure to include it in your travel plans.",1,TC,Travel Costs
61026,Hung Dang Ngoc,Tra Su Cajuput Forest,4,vi,61026.a,Standard Western Rivers' most specific beauty,10,VE,Visit Evaluation
